Entity,Code,Year,Hydropower (terawatt-hours),Solar (terawatt-hours),Wind (terawatt-hours),Other renewables (terawatt-hours)
South & Central America,,2000,555.6516252,0.002171014,0.252086796,14.88792141
South & Central America,,2001,521.3991679,0.00381175,0.320963025,16.47336341
South & Central America,,2002,547.363318,0.00619825,0.458838738,18.27474089
South & Central America,,2003,570.648342,0.00857,0.443069454,20.01190417
South & Central America,,2004,589.0348643,0.011121726,0.543386492,21.02093306
South & Central America,,2005,624.1520976,0.017905556,0.532273141,22.35589898
South & Central America,,2006,652.6841986,0.008210922,0.77376127,24.06600946
South & Central America,,2007,675.7375964,0.010515951,1.161357975,29.29207664
South & Central America,,2008,680.2992492,0.014537054,1.670393556,32.56965715
South & Central America,,2009,697.527986,0.02376073,2.077849612,36.49894772
South & Central America,,2010,700.8750584,0.060736946,3.449187768,46.57229674
South & Central America,,2011,744.1007692,0.126640437,4.324478018,48.76741261
South & Central America,,2012,730.3211152,0.335077368,7.804379352,54.92863663
South & Central America,,2013,709.8054476,0.530739657,10.19725554,61.95632785
South & Central America,,2014,686.2527565,1.143456384,18.5824095,67.55214562
South & Central America,,2015,671.4583523,2.730733143,31.46430969,71.62940008
South & Central America,,2016,686.2961538,4.965804041,45.17431149,74.60425807
South & Central America,,2017,720.4352899,7.455610131,56.12926562,75.78100516
South & Central America,,2018,731.3065131,12.43152681,65.86266574,78.0238802
South Africa,ZAF,1965,0,0,0,0
South Africa,ZAF,1966,0,0,0,0
South Africa,ZAF,1967,0,0,0,0
South Africa,ZAF,1968,0,0,0,0
South Africa,ZAF,1969,0,0,0,0
South Africa,ZAF,1970,0,0,0,0
South Africa,ZAF,1971,0.0928074,0,0,0
South Africa,ZAF,1972,0.8264278,0,0,0
South Africa,ZAF,1973,0.1900342,0,0,0
South Africa,ZAF,1974,1.1225276,0,0,0
South Africa,ZAF,1975,1.1092694,0,0,0
South Africa,ZAF,1976,1.8738256,0,0,0
South Africa,ZAF,1977,1.944536,0,0,0
South Africa,ZAF,1978,1.9047614,0,0,0
South Africa,ZAF,1979,1.1578828,0,0,0
South Africa,ZAF,1980,1.0032038,0,0,0
South Africa,ZAF,1981,1.653,0,0,0
South Africa,ZAF,1982,1.016,0,0,0
South Africa,ZAF,1983,0.595,0,0,0
South Africa,ZAF,1984,0.56,0,0,0
South Africa,ZAF,1985,0.624,0,0,0
South Africa,ZAF,1986,1.623,0,0,0
South Africa,ZAF,1987,1.617,0,0,0
South Africa,ZAF,1988,3.162,0,0,0
South Africa,ZAF,1989,2.759,0,0,0
South Africa,ZAF,1990,1.01,0,0,0
South Africa,ZAF,1991,1.98,0,0,0
South Africa,ZAF,1992,0.752000015,0,0,0
South Africa,ZAF,1993,0.146000038,0,0,0
South Africa,ZAF,1994,1.07399991,0,0,0
South Africa,ZAF,1995,0.528999959,0,0,0
South Africa,ZAF,1996,1.318999863,0,0,0.06
South Africa,ZAF,1997,2.092000034,0,0,0.146
South Africa,ZAF,1998,1.595000029,0,0,0.231
South Africa,ZAF,1999,0.725999916,0,0,0.197
South Africa,ZAF,2000,1.100999866,0.0093,0,0.4775
South Africa,ZAF,2001,1.720999972,0.0108,0,0.4231
South Africa,ZAF,2002,2.08400003,0.0124,0,0.4603
South Africa,ZAF,2003,0.827412096,0.0139,0.006,0.4084
South Africa,ZAF,2004,0.949939032,0.0155,0.012,0.3819
South Africa,ZAF,2005,1.331940189,0.017,0.012,0.4253
South Africa,ZAF,2006,2.89761981,0.0186,0.012,0.4055
South Africa,ZAF,2007,2.86561981,0.0201,0.012,0.4305
South Africa,ZAF,2008,1.259619852,0.0217,0.021,0.4561
South Africa,ZAF,2009,1.451619907,0.0233,0.03,0.4491
South Africa,ZAF,2010,1.142899811,0.0276,0.034,0.3963
South Africa,ZAF,2011,3.063824203,0.0803,0.037,0.412
South Africa,ZAF,2012,1.018509832,0.086,0.037,0.4226
South Africa,ZAF,2013,1.103915809,0.243,0.037,0.4777
South Africa,ZAF,2014,1.795059972,1.123,1.066,0.4321
South Africa,ZAF,2015,0.801,2.749,3.071,0.4179
South Africa,ZAF,2016,0.7,3.274,4.209,0.4373
South Africa,ZAF,2017,0.87108314,4.276231839,5.866960227,0.483268098
South Africa,ZAF,2018,0.914864856,4.935234819,6.894765181,0.530431005
South Korea,KOR,1965,0.710427,0,0,0
South Korea,KOR,1966,0.985322,0,0,0
South Korea,KOR,1967,0.953171,0,0,0
South Korea,KOR,1968,0.929483,0,0,0
South Korea,KOR,1969,1.428512,0,0,0
South Korea,KOR,1970,1.220684,0,0,0
South Korea,KOR,1971,1.319976,0,0,0
South Korea,KOR,1972,1.368076,0,0,0
South Korea,KOR,1973,1.284465,0,0,0
South Korea,KOR,1974,1.905858,0,0,0
South Korea,KOR,1975,1.682809,0,0,0
South Korea,KOR,1976,1.788661,0,0,0
South Korea,KOR,1977,1.392729,0,0,0
South Korea,KOR,1978,1.807524,0,0,0
South Korea,KOR,1979,2.296168,0,0,0
South Korea,KOR,1980,1.920375,0,0,0
South Korea,KOR,1981,2.597707,0,0,0
South Korea,KOR,1982,1.715362,0,0,0
South Korea,KOR,1983,2.294191,0,0,0
South Korea,KOR,1984,1.998143,0,0,0
South Korea,KOR,1985,3.184966,0,0,0
South Korea,KOR,1986,3.10988,0,0,0
South Korea,KOR,1987,3.965371,0,0,0
South Korea,KOR,1988,1.987232,0,0,0
South Korea,KOR,1989,2.963969,0,0,0
South Korea,KOR,1990,4.683946,0.001,0,0
South Korea,KOR,1991,3.486046,0.001,0,0
South Korea,KOR,1992,3.097448,0.002,0,0
South Korea,KOR,1993,4.227549,0.002,0.001,0
South Korea,KOR,1994,2.346092,0.002,0.001,0
South Korea,KOR,1995,2.759923,0.002,0,0.25
South Korea,KOR,1996,2.424357,0.003,0,0.403
South Korea,KOR,1997,2.813992,0.003,0.001,0.078
South Korea,KOR,1998,4.279418,0.004,0.002,0.058
South Korea,KOR,1999,4.15926,0.004572,0.005839,0.087
South Korea,KOR,2000,4.009553,0.005284,0.016685,0.079
South Korea,KOR,2001,2.329938791,0.006184,0.01259,0.088
South Korea,KOR,2002,3.2327778,0.007044,0.014881,0.179
South Korea,KOR,2003,4.885576514,0.007752,0.024865,0.188
South Korea,KOR,2004,4.3110792,0.009872,0.047442,0.244
South Korea,KOR,2005,3.673299595,0.014399,0.129888,0.234
South Korea,KOR,2006,3.467537745,0.031022,0.238911,0.28
South Korea,KOR,2007,3.631649214,0.071279,0.375641,0.307299
South Korea,KOR,2008,3.070111801,0.284315,0.436034,0.416359
South Korea,KOR,2009,2.813171173,0.566191,0.685353,0.455542
South Korea,KOR,2010,3.681969249,0.772801,0.81695,0.417752
South Korea,KOR,2011,4.597667427,0.917198,0.862884,0.7247195
South Korea,KOR,2012,4.011737,1.103227,0.91276,1.766586
South Korea,KOR,2013,4.289267,1.605182,1.148179,2.542375
South Korea,KOR,2014,2.751419,2.5563,1.145557,5.414046
South Korea,KOR,2015,2.145719654,3.979159,1.342439,6.4760755
South Korea,KOR,2016,2.846275,5.122441,1.683142,7.092781
South Korea,KOR,2017,2.808647,7.056219,2.169014,8.3480395
South Korea,KOR,2018,2.920390756,9.349876912,2.40369047,10.1747942
Spain,ESP,1965,20.0331402,0,0,0
Spain,ESP,1966,27.7426708,0,0,0
Spain,ESP,1967,23.0595262,0,0,0
Spain,ESP,1968,24.819125,0,0,0
Spain,ESP,1969,31.1438998,0,0,0
Spain,ESP,1970,28.2695166,0,0,0.047
Spain,ESP,1971,32.3868566,0,0,0.052
Spain,ESP,1972,34.7904624,0,0,0.061
Spain,ESP,1973,28.5206848,0,0,0.056
Spain,ESP,1974,30.9213562,0,0,0.051
Spain,ESP,1975,26.0582702,0,0,0.113
Spain,ESP,1976,20.7596476,0,0,0.187
Spain,ESP,1977,39.632868,0,0,0.309
Spain,ESP,1978,40.384748,0,0,0.316
Spain,ESP,1979,46.5562932,0,0,0.251
Spain,ESP,1980,29.5506374,0,0,0.362
Spain,ESP,1981,21.943753,0,0,0.424
Spain,ESP,1982,26.33728,0,0,0.487
Spain,ESP,1983,27.0495208,0,0,0.56
Spain,ESP,1984,31.4879222,0,0,0.55
Spain,ESP,1985,31.2934344,0,0,0.611
Spain,ESP,1986,26.500377,0,0,0.538
Spain,ESP,1987,27.3852556,0,0,0.563
Spain,ESP,1988,35.25208,0,0,0.673
Spain,ESP,1989,19.3528178,0.006060606,0.013,0.578
Spain,ESP,1990,25.414,0.006,0.014,0.542
Spain,ESP,1991,27.282,0.007,0.015,0.542
Spain,ESP,1992,18.92,0.008,0.103,0.575
Spain,ESP,1993,24.377,0.009,0.116,0.579
Spain,ESP,1994,28.18,0.01,0.175,0.639
Spain,ESP,1995,23.112,0.015,0.27,1.011
Spain,ESP,1996,39.802,0.012,0.364,1.083
Spain,ESP,1997,34.778,0.013,0.742,1.463
Spain,ESP,1998,34.005,0.015,1.352,1.531
Spain,ESP,1999,22.863,0.017,2.744,1.724
Spain,ESP,2000,29.57,0.018,4.727,1.493
Spain,ESP,2001,41.027,0.024,6.759,1.631
Spain,ESP,2002,22.92,0.03,9.342,2.586
Spain,ESP,2003,41.054,0.041,12.075,3.184
Spain,ESP,2004,31.676,0.056,15.7,3.33
Spain,ESP,2005,17.872,0.041,21.176,2.653
Spain,ESP,2006,25.89,0.119,23.297,2.774
Spain,ESP,2007,27.233,0.508,27.568,2.898
Spain,ESP,2008,23.532,2.578,32.946,3.255
Spain,ESP,2009,26.35247791,6.066934673,37.88690305,3.40880922
Spain,ESP,2010,42.03569621,7.064428643,43.68135736,3.8176439
Spain,ESP,2011,30.596,8.679536284,42.433,4.515
Spain,ESP,2012,20.545,11.96590945,49.472,4.97700946
Spain,ESP,2013,36.77989838,13.11088913,55.76712989,5.290420845
Spain,ESP,2014,39.169,13.67302681,52.013,5.414056768
Spain,ESP,2015,28.14,13.85842969,49.325,5.764167334
Spain,ESP,2016,36.38527341,13.64170068,48.914,5.664680366
Spain,ESP,2017,18.782,14.32067117,49.127,6.078
Spain,ESP,2018,35.19825724,12.52057273,50.83600814,7.378921565
Sri Lanka,LKA,1965,0.365,0,0,0
Sri Lanka,LKA,1966,0.399,0,0,0
Sri Lanka,LKA,1967,0.41,0,0,0
Sri Lanka,LKA,1968,0.474,0,0,0
Sri Lanka,LKA,1969,0.549,0,0,0
Sri Lanka,LKA,1970,0.7403,0,0,0
Sri Lanka,LKA,1971,0.8255,0,0,0
Sri Lanka,LKA,1972,0.8471,0,0,0
Sri Lanka,LKA,1973,0.6957,0,0,0
Sri Lanka,LKA,1974,0.9976,0,0,0
Sri Lanka,LKA,1975,1.0766,0,0,0
Sri Lanka,LKA,1976,1.1095,0,0,0
Sri Lanka,LKA,1977,1.2139,0,0,0
Sri Lanka,LKA,1978,1.3663,0,0,0
Sri Lanka,LKA,1979,1.4618,0,0,0
Sri Lanka,LKA,1980,1.4801,0,0,0
Sri Lanka,LKA,1981,1.5716,0,0,0
Sri Lanka,LKA,1982,1.6076,0,0,0
Sri Lanka,LKA,1983,1.2172,0,0,0
Sri Lanka,LKA,1984,2.0922,0,0,0
Sri Lanka,LKA,1985,2.3956,0,0,0
Sri Lanka,LKA,1986,2.6451,0,0,0
Sri Lanka,LKA,1987,2.177,0,0,0
Sri Lanka,LKA,1988,2.5967,0,0,0
Sri Lanka,LKA,1989,2.8012,0,0,0
Sri Lanka,LKA,1990,3.1448,0,0,0
Sri Lanka,LKA,1991,3.1166,0,0,0
Sri Lanka,LKA,1992,2.8999,0,0,0
Sri Lanka,LKA,1993,3.796,0,0,0
Sri Lanka,LKA,1994,4.0891,0,0,0
Sri Lanka,LKA,1995,4.5141,0,0,0
Sri Lanka,LKA,1996,3.2519,0,0,0
Sri Lanka,LKA,1997,3.44727,0,0,0
Sri Lanka,LKA,1998,3.91495,0,0,0
Sri Lanka,LKA,1999,4.177493601,0,0.0035,0
Sri Lanka,LKA,2000,3.204207588,0.000432,0.0034,0
Sri Lanka,LKA,2001,3.117843673,0.000903096,0.0035,0
Sri Lanka,LKA,2002,2.700411679,0.001501112,0.003605747,0
Sri Lanka,LKA,2003,3.318741679,0.002403992,0.003405747,0
Sri Lanka,LKA,2004,2.969222677,0.003539072,0.002705747,0.00012
Sri Lanka,LKA,2005,3.459531715,0.004615336,0.002405747,0.00228
Sri Lanka,LKA,2006,4.643376882,0.00538678,0.002305747,0.00178
Sri Lanka,LKA,2007,3.956473213,0.00597646,0.002305747,0.0011
Sri Lanka,LKA,2008,4.139192911,0.006375132,0.003241747,0.00572
Sri Lanka,LKA,2009,3.891111071,0.006787804,0.003501447,0.02301
Sri Lanka,LKA,2010,5.644559257,0.007195476,0.053161447,0.03251
Sri Lanka,LKA,2011,4.583891665,0.008714148,0.091620447,0.031626
Sri Lanka,LKA,2012,3.302163522,0.01000782,0.146807747,0.022173
Sri Lanka,LKA,2013,6.929242522,0.01438312,0.234581747,0.026389
Sri Lanka,LKA,2014,4.562648522,0.02808402,0.272453747,0.041393
Sri Lanka,LKA,2015,5.97989,0.04872,0.34321,0.05731
Sri Lanka,LKA,2016,4.23154,0.08297,0.34487,0.07196
Sri Lanka,LKA,2017,4.014949327,0.148725692,0.370274308,0.07213592
Sri Lanka,LKA,2018,6.369370161,0.205337811,0.305662189,0.11339364
Sweden,SWE,1965,46.4523134,0,0,0
Sweden,SWE,1966,45.5330782,0,0,0
Sweden,SWE,1967,49.3116652,0,0,0
Sweden,SWE,1968,48.7857566,0,0,0
Sweden,SWE,1969,41.8561374,0,0,0
Sweden,SWE,1970,41.54236,0,0,0.13
Sweden,SWE,1971,52.0340156,0,0,0.16
Sweden,SWE,1972,53.7752592,0,0,0.226
Sweden,SWE,1973,59.904967,0,0,0.399
Sweden,SWE,1974,57.3019404,0,0,0.357
Sweden,SWE,1975,57.6864282,0,0,0.31
Sweden,SWE,1976,54.8712704,0,0,0.354
Sweden,SWE,1977,53.5321922,0,0,0.36
Sweden,SWE,1978,57.7792356,0,0,0.276
Sweden,SWE,1979,61.230787,0,0,0.347
Sweden,SWE,1980,59.2553152,0,0,0.721
Sweden,SWE,1981,60.2187444,0,0,0.921
Sweden,SWE,1982,55.6137296,0,0,1.002
Sweden,SWE,1983,64.0813,0,0.003,1.447
Sweden,SWE,1984,68.4874418,0,0.005,1.848
Sweden,SWE,1985,70.988,0,0.006,1.802
Sweden,SWE,1986,60.933,0,0.006,1.98
Sweden,SWE,1987,71.854,0,0.006,1.959
Sweden,SWE,1988,69.883,0,0.005,2.041
Sweden,SWE,1989,71.75,0,0.005,2.189
Sweden,SWE,1990,72.509,0,0.006,1.943
Sweden,SWE,1991,63.249,0,0.013,1.86
Sweden,SWE,1992,74.364,0,0.031,2.01
Sweden,SWE,1993,74.647,0.001,0.052,2.171
Sweden,SWE,1994,59.097,0.001,0.075,2.229
Sweden,SWE,1995,68.096,0.001,0.105,2.354
Sweden,SWE,1996,51.74,0.001,0.144,2.118
Sweden,SWE,1997,69.056,0.001,0.203,2.773
Sweden,SWE,1998,74.743,0.001,0.308,2.78
Sweden,SWE,1999,71.691,0.001,0.358,2.697
Sweden,SWE,2000,78.584,0.001,0.457,4.098
Sweden,SWE,2001,79.061,0.002,0.482,3.777
Sweden,SWE,2002,66.358,0.002,0.608,4.175
Sweden,SWE,2003,53.54,0.002,0.679,4.51
Sweden,SWE,2004,60.588,0.002,0.85,7.201
Sweden,SWE,2005,72.692,0.002,0.949,7.491
Sweden,SWE,2006,61.638,0.002,0.987,8.359
Sweden,SWE,2007,66.163,0.003,1.43,9.836
Sweden,SWE,2008,68.997,0.004,1.996,10.337
Sweden,SWE,2009,65.414,0.007,2.485,11.46
Sweden,SWE,2010,66.398,0.009,3.502,12.192
Sweden,SWE,2011,67.064,0.013,6.078,11.536
Sweden,SWE,2012,78.939,0.019,7.165,12.194
Sweden,SWE,2013,61.361,0.035,9.842,11.45
Sweden,SWE,2014,63.763,0.047,11.234,10.696
Sweden,SWE,2015,75.312,0.097,16.268,10.765
Sweden,SWE,2016,62.018,0.143,15.479,11.488078
Sweden,SWE,2017,64.964,0.23,17.609,12.076
Sweden,SWE,2018,61.91687566,0.373100151,16.81339144,11.85871366
Switzerland,CHE,1965,24.097282,0,0,0
Switzerland,CHE,1966,27.518608,0,0,0
Switzerland,CHE,1967,29.8502124,0,0,0
Switzerland,CHE,1968,29.515338,0,0,0
Switzerland,CHE,1969,28.2451314,0,0,0
Switzerland,CHE,1970,29.1726276,0,0,0
Switzerland,CHE,1971,29.043726,0,0,0
Switzerland,CHE,1972,24.2340336,0,0,0
Switzerland,CHE,1973,26.5866066,0,0,0
Switzerland,CHE,1974,27.8503924,0,0,0
Switzerland,CHE,1975,32.2357896,0,0,0
Switzerland,CHE,1976,25.8494028,0,0,0
Switzerland,CHE,1977,34.8898818,0,0,0
Switzerland,CHE,1978,31.5605258,0,0,0.098
Switzerland,CHE,1979,29.6843792,0,0,0.287
Switzerland,CHE,1980,33.4479334,0,0,0.173
Switzerland,CHE,1981,35.1250786,0,0,0.436
Switzerland,CHE,1982,35.9714108,0,0,0.39
Switzerland,CHE,1983,35.0628518,0,0,0.396
Switzerland,CHE,1984,29.8938642,0,0,0.369
Switzerland,CHE,1985,32.05207071,0,0,0.365
Switzerland,CHE,1986,32.90528283,0,0,0.458
Switzerland,CHE,1987,34.67469697,0,0,0.511
Switzerland,CHE,1988,35.79507071,0,0,0.513
Switzerland,CHE,1989,29.77492929,0,0,0.529
Switzerland,CHE,1990,29.79784848,0.001,0,0.438
Switzerland,CHE,1991,32.08016162,0.002,0,0.436
Switzerland,CHE,1992,32.70365657,0.003,0,0.485
Switzerland,CHE,1993,35.78119192,0.004,0,0.491
Switzerland,CHE,1994,39.07255556,0.005,0,0.55
Switzerland,CHE,1995,35.17156566,0.006,0,0.574
Switzerland,CHE,1996,28.7479798,0.007,0.001,0.614
Switzerland,CHE,1997,34.04645455,0.007,0.002,0.658
Switzerland,CHE,1998,33.47541414,0.008,0.003,0.689
Switzerland,CHE,1999,40.00826263,0.01,0.003,0.749
Switzerland,CHE,2000,36.83733333,0.011,0.003,0.833
Switzerland,CHE,2001,41.32287879,0.013,0.004,0.876
Switzerland,CHE,2002,35.17181818,0.015,0.005,0.909
Switzerland,CHE,2003,34.76713131,0.018,0.005,0.93
Switzerland,CHE,2004,33.75171717,0.018,0.006,0.97
Switzerland,CHE,2005,31.22989899,0.021,0.008,1.016
Switzerland,CHE,2006,30.96185859,0.024,0.015,1.135
Switzerland,CHE,2007,35.25340404,0.029,0.016,1.179
Switzerland,CHE,2008,36.03938384,0.037,0.019,1.229
Switzerland,CHE,2009,35.72711111,0.054,0.023,1.229
Switzerland,CHE,2010,36.06428283,0.094,0.037,1.272
Switzerland,CHE,2011,32.39336364,0.168,0.07,1.385
Switzerland,CHE,2012,38.60409091,0.299,0.088,1.527
Switzerland,CHE,2013,38.46471717,0.5,0.09,1.607
Switzerland,CHE,2014,38.04005051,0.842,0.101,1.671
Switzerland,CHE,2015,38.26184848,1.119,0.11,1.601
Switzerland,CHE,2016,34.62792929,1.333,0.109,1.725
Switzerland,CHE,2017,34.09536364,1.683,0.133,1.838
Switzerland,CHE,2018,34.80394017,1.957371429,0.133,1.974071402
Taiwan,TWN,1965,3.6725214,0,0,0
Taiwan,TWN,1966,3.8139422,0,0,0
Taiwan,TWN,1967,3.5929722,0,0,0
Taiwan,TWN,1968,5.2325696,0,0,0
Taiwan,TWN,1969,3.9862988,0,0,0
Taiwan,TWN,1970,3.557617,0,0,0
Taiwan,TWN,1971,3.09358,0,0,0
Taiwan,TWN,1972,3.6415856,0,0,0
Taiwan,TWN,1973,3.3940992,0,0,0
Taiwan,TWN,1974,4.7110804,0,0,0
Taiwan,TWN,1975,5.2546666,0,0,0
Taiwan,TWN,1976,4.2779792,0,0,0
Taiwan,TWN,1977,4.0260734,0,0,0
Taiwan,TWN,1978,4.9674056,0,0,0
Taiwan,TWN,1979,4.5696596,0,0,0
Taiwan,TWN,1980,2.9300622,0,0,0
Taiwan,TWN,1981,4.7906296,0,0,0
Taiwan,TWN,1982,4.967244,0,0,0.008282
Taiwan,TWN,1983,4.98775,0,0,0.004545
Taiwan,TWN,1984,4.385301,0,0,0.003506
Taiwan,TWN,1985,6.001129,0,0,0.002956
Taiwan,TWN,1986,6.129922,0,0,0.004532
Taiwan,TWN,1987,5.508951,0,0,0.002827
Taiwan,TWN,1988,4.676969,0,0,0.003104
Taiwan,TWN,1989,4.863454,0,0,0.003238
Taiwan,TWN,1990,6.381179,0,0,0.0028
Taiwan,TWN,1991,3.853646,0,0,0.0018
Taiwan,TWN,1992,6.555992,0,0,0.0019
Taiwan,TWN,1993,4.108831,0,0,0.0014
Taiwan,TWN,1994,5.061525,0,0,0.000013
Taiwan,TWN,1995,4.839464,0,0,0
Taiwan,TWN,1996,4.743054,0,0,0
Taiwan,TWN,1997,5.245481,0,0,0.457753
Taiwan,TWN,1998,6.201857491,0,0,0.607957196
Taiwan,TWN,1999,5.051024715,0,0,0.763535647
Taiwan,TWN,2000,4.559980352,0.00012,0.00138286,1.086145732
Taiwan,TWN,2001,5.090297834,0.000264,0.012228773,1.330695186
Taiwan,TWN,2002,2.778901093,0.000348,0.015879599,1.647362739
Taiwan,TWN,2003,3.03451643,0.000461,0.02376162,1.691507053
Taiwan,TWN,2004,3.209869181,0.000584,0.025252811,1.7623338
Taiwan,TWN,2005,3.986162463,0.00096,0.091300426,1.770835791
Taiwan,TWN,2006,4.088350767,0.001457,0.276074732,1.774841484
Taiwan,TWN,2007,4.417549905,0.00218,0.439534507,1.810378605
Taiwan,TWN,2008,4.305105175,0.004569429,0.588265167,1.741624767
Taiwan,TWN,2009,3.74828819,0.009210663,0.786635449,1.686231279
Taiwan,TWN,2010,4.194101306,0.025587215,1.026337795,1.790206947
Taiwan,TWN,2011,3.999726499,0.070266324,1.492676671,1.783332346
Taiwan,TWN,2012,5.669557962,0.173077793,1.413468482,1.784463309
Taiwan,TWN,2013,5.422889721,0.337854186,1.640007611,1.793829018
Taiwan,TWN,2014,4.317861918,0.551709184,1.500484383,1.844674597
Taiwan,TWN,2015,4.470146125,0.875515955,1.525235707,1.865470269
Taiwan,TWN,2016,6.562040858,1.132230334,1.457101846,1.822535612
Taiwan,TWN,2017,5.4468,1.6916,1.7225,1.8614
Taiwan,TWN,2018,4.4661,2.733,1.6794,2.01435
Thailand,THA,1965,1.0960112,0,0,0
Thailand,THA,1966,1.2727872,0,0,0
Thailand,THA,1967,1.7412436,0,0,0
Thailand,THA,1968,1.5777258,0,0,0
Thailand,THA,1969,1.1799798,0,0,0
Thailand,THA,1970,2.0019882,0,0,0
Thailand,THA,1971,2.2936686,0,0,0
Thailand,THA,1972,2.1478284,0,0,0
Thailand,THA,1973,2.3290238,0,0,0
Thailand,THA,1974,2.9786756,0,0,0
Thailand,THA,1975,2.9698368,0,0,0
Thailand,THA,1976,3.1731292,0,0,0
Thailand,THA,1977,2.8593518,0,0,0
Thailand,THA,1978,1.878245,0,0,0
Thailand,THA,1979,3.0626442,0,0,0
Thailand,THA,1980,1.3434976,0,0,0
Thailand,THA,1981,2.7930608,0,0,0
Thailand,THA,1982,3.5399394,0,0,0
Thailand,THA,1983,3.3631634,0,0,0
Thailand,THA,1984,4.0835256,0,0,0
Thailand,THA,1985,3.6990378,0,0,0
Thailand,THA,1986,5.5317,0,0,0
Thailand,THA,1987,4.05623,0,0,0.00492
Thailand,THA,1988,3.71817,0,0,0.03019
Thailand,THA,1989,5.51221,0,0,0.02157
Thailand,THA,1990,4.90011,0,0,0.025009
Thailand,THA,1991,4.50535,0,0,0.029667
Thailand,THA,1992,4.15894,0,0,0.020861
Thailand,THA,1993,3.612501,0,0,0.029429
Thailand,THA,1994,4.403602,0,0,0.05076354
Thailand,THA,1995,6.593011,0,0,0.14274906
Thailand,THA,1996,7.215002,0,0,0.20712081
Thailand,THA,1997,7.082,0,0,0.273500265
Thailand,THA,1998,5.088822,0,0,0.309511095
Thailand,THA,1999,3.409668,0,0,0.447433287
Thailand,THA,2000,5.891444,0,0,0.526897491
Thailand,THA,2001,6.174345,0,0,0.621087839
Thailand,THA,2002,7.36694,0,0,0.752402167
Thailand,THA,2003,7.207755,0,0,1.231493312
Thailand,THA,2004,5.896294,0,0,1.841917895
Thailand,THA,2005,5.671181,0,0,1.856268039
Thailand,THA,2006,7.95005,0.0365,0.0001,1.987866895
Thailand,THA,2007,7.961357,0.0388,0.0004,2.417586854
Thailand,THA,2008,6.95069,0.0389,0.0005,2.138345233
Thailand,THA,2009,6.965736,0.0444,0.001,2.250892026
Thailand,THA,2010,5.346753,0.0583,0.0039,3.36401549
Thailand,THA,2011,7.934922,0.0944,0.005,3.977264259
Thailand,THA,2012,8.431217,0.4985,0.0172,4.695489945
Thailand,THA,2013,5.412084,1.2575,0.3513,5.625110489
Thailand,THA,2014,5.163573,1.9335,0.3051,6.806905143
Thailand,THA,2015,3.760733,2.378,0.3126,7.350885322
Thailand,THA,2016,3.543078,3.377,0.345,8.815202342
Thailand,THA,2017,4.687186,4.48086248,0.526975133,9.93618031
Thailand,THA,2018,7.597013,4.719656655,0.76415852,12.31650175
Trinidad and Tobago,TTO,1965,0,0,0,0
Trinidad and Tobago,TTO,1966,0,0,0,0
Trinidad and Tobago,TTO,1967,0,0,0,0
Trinidad and Tobago,TTO,1968,0,0,0,0
Trinidad and Tobago,TTO,1969,0,0,0,0
Trinidad and Tobago,TTO,1970,0,0,0,0
Trinidad and Tobago,TTO,1971,0,0,0,0.035
Trinidad and Tobago,TTO,1972,0,0,0,0.035
Trinidad and Tobago,TTO,1973,0,0,0,0.029
Trinidad and Tobago,TTO,1974,0,0,0,0.025
Trinidad and Tobago,TTO,1975,0,0,0,0.023
Trinidad and Tobago,TTO,1976,0,0,0,0.019
Trinidad and Tobago,TTO,1977,0,0,0,0.023
Trinidad and Tobago,TTO,1978,0,0,0,0.029
Trinidad and Tobago,TTO,1979,0,0,0,0.029
Trinidad and Tobago,TTO,1980,0,0,0,0.026
Trinidad and Tobago,TTO,1981,0,0,0,0.019
Trinidad and Tobago,TTO,1982,0,0,0,0.018
Trinidad and Tobago,TTO,1983,0,0,0,0.016
Trinidad and Tobago,TTO,1984,0,0,0,0.013
Trinidad and Tobago,TTO,1985,0,0,0,0.017
Trinidad and Tobago,TTO,1986,0,0,0,0.026
Trinidad and Tobago,TTO,1987,0,0,0,0.031
Trinidad and Tobago,TTO,1988,0,0,0,0.027
Trinidad and Tobago,TTO,1989,0,0,0,0.026
Trinidad and Tobago,TTO,1990,0,0,0,0.031
Trinidad and Tobago,TTO,1991,0,0,0,0.025
Trinidad and Tobago,TTO,1992,0,0,0,0.03
Trinidad and Tobago,TTO,1993,0,0,0,0.028
Trinidad and Tobago,TTO,1994,0,0,0,0.032
Trinidad and Tobago,TTO,1995,0,0,0,0.033
Trinidad and Tobago,TTO,1996,0,0,0,0.017
Trinidad and Tobago,TTO,1997,0,0,0,0.018
Trinidad and Tobago,TTO,1998,0,0,0,0.018
Trinidad and Tobago,TTO,1999,0,0,0,0.018
Trinidad and Tobago,TTO,2000,0,0.0001,0,0.02
Trinidad and Tobago,TTO,2001,0,0.0006,0,0.029
Trinidad and Tobago,TTO,2002,0,0.001,0,0.026
Trinidad and Tobago,TTO,2003,0,0.0015,0,0.012
Trinidad and Tobago,TTO,2004,0,0.0022,0,0.023
Trinidad and Tobago,TTO,2005,0,0.0023,0,0.022
Trinidad and Tobago,TTO,2006,0,0.0027,0,0.045
Trinidad and Tobago,TTO,2007,0,0.0029,0,0.019
Trinidad and Tobago,TTO,2008,0,0.0031,0,0.02
Trinidad and Tobago,TTO,2009,0,0.0035,0,0.019
Trinidad and Tobago,TTO,2010,0,0.004,0,0
